parmy@fedora:~$ readelf -Ws libc-2.23.so

Symbol table '.dynsym' contains 2415 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
  1671: 000f1bf0    65 FUNC    GLOBAL DEFAULT   13 pthread_mutex_init@@GLIBC_2.0
  1672: 000de7f0    57 FUNC    GLOBAL DEFAULT   13 usleep@@GLIBC_2.0
  1673: 0002ceb0   385 FUNC    GLOBAL DEFAULT   13 sigset@@GLIBC_2.1
  1674: 001b03c0     4 OBJECT  GLOBAL DEFAULT   32 __ctype32_toupper@GLIBC_2.2
  1675: 000e35d0    70 FUNC    GLOBAL DEFAULT   13 ustat@@GLIBC_2.0
  1676: 000e6f20    68 FUNC    GLOBAL DEFAULT   13 __cmsg_nxthdr@@GLIBC_2.0
  1677: 000d5740    38 FUNC    GLOBAL DEFAULT   13 chown@GLIBC_2.0
  1678: 000d56e0    38 FUNC    GLOBAL DEFAULT   13 chown@@GLIBC_2.1
  1679: 00073bf0    33 FUNC    GLOBAL DEFAULT   13 _obstack_memory_used@@GLIBC_2.0
  1680: 000708c0   744 FUNC    GLOBAL DEFAULT   13 __libc_realloc@@GLIBC_2.0
  1681: 000e5ff0   137 FUNC    GLOBAL DEFAULT   13 splice@@GLIBC_2.5
  1682: 000d2e90    51 FUNC    GLOBAL DEFAULT   13 posix_spawn@@GLIBC_2.15
  1683: 00121500    51 FUNC    GLOBAL DEFAULT   13 posix_spawn@GLIBC_2.2
  1684: 000e92d0   118 FUNC    GLOBAL DEFAULT   13 __iswblank_l@@GLIBC_2.1
  1685: 00152780    36 OBJECT  GLOBAL DEFAULT   16 _itoa_lower_digits@@GLIBC_PRIVATE
  1686: 00061e80    73 FUNC    GLOBAL DEFAULT   13 _IO_sungetwc@@GLIBC_2.2
  1687: 000d4de0  1950 FUNC    WEAK   DEFAULT   13 getcwd@@GLIBC_2.0
  1688: 0005e3c0   743 FUNC    WEAK   DEFAULT   13 __getdelim@@GLIBC_2.0
  1689: 001124c0    85 FUNC    GLOBAL DEFAULT   13 xdr_vector@@GLIBC_2.0
  1690: 000e5880    50 FUNC    GLOBAL DEFAULT   13 eventfd_write@@GLIBC_2.7
  1691: 001b0be8     4 OBJECT  GLOBAL DEFAULT   32 __progname_full@@GLIBC_2.0
  1692: 0003cd10   144 FUNC    WEAK   DEFAULT   13 swapcontext@@GLIBC_2.1
  1693: 000e3fa0    44 FUNC    GLOBAL DEFAULT   13 lgetxattr@@GLIBC_2.3
  1694: 001103b0    51 FUNC    GLOBAL DEFAULT   13 __rpc_thread_svc_fdset@@GLIBC_2.2.3
  1695: 001b3764     4 OBJECT  GLOBAL DEFAULT   33 error_one_per_line@@GLIBC_2.0
  1696: 0002b3d0    17 FUNC    GLOBAL DEFAULT   13 __finitef@@GLIBC_2.0
  1697: 00113180   113 FUNC    GLOBAL DEFAULT   13 xdr_uint8_t@@GLIBC_2.1
  1698: 0009c200  5468 FUNC    WEAK   DEFAULT   13 wcsxfrm_l@@GLIBC_2.3
  1699: 000fdda0   141 FUNC    WEAK   DEFAULT   13 if_indextoname@@GLIBC_2.1
  1700: 0010ce30   614 FUNC    GLOBAL DEFAULT   13 authdes_pk_create@@GLIBC_2.1
  1701: 001108f0    68 FUNC    GLOBAL DEFAULT   13 svcerr_decode@@GLIBC_2.0
  1702: 00061220    28 FUNC    GLOBAL DEFAULT   13 swscanf@@GLIBC_2.2
  1703: 000e6160   113 FUNC    GLOBAL DEFAULT   13 vmsplice@@GLIBC_2.5
  1704: 000187b0    17 FUNC    WEAK   DEFAULT   13 gnu_get_libc_version@@GLIBC_2.1
  1705: 0005e220   404 FUNC    WEAK   DEFAULT   13 fwrite@@GLIBC_2.0
  1706: 0011a170    33 FUNC    GLOBAL DEFAULT   13 updwtmpx@@GLIBC_2.1
  1707: 0002b6b0    14 FUNC    GLOBAL DEFAULT   13 __finitel@@GLIBC_2.0
  1708: 00109cd0    54 FUNC    GLOBAL DEFAULT   13 des_setparity@@GLIBC_2.1
  1709: 000ff550   343 FUNC    GLOBAL DEFAULT   13 getsourcefilter@@GLIBC_2.3.4
  1710: 0002b3f0    30 FUNC    WEAK   DEFAULT   13 copysignf@@GLIBC_2.0
  1711: 0005dd60   285 FUNC    WEAK   DEFAULT   13 fread@@GLIBC_2.0
  1712: 000f2ee0     2 FUNC    GLOBAL DEFAULT   13 __cyg_profile_func_enter@@GLIBC_2.2
  1713: 0002b3b0    21 FUNC    WEAK   DEFAULT   13 isnanf@@GLIBC_2.0
  1714: 0002f980    55 FUNC    GLOBAL DEFAULT   13 lrand48_r@@GLIBC_2.0
  1715: 000e1ba0   708 FUNC    WEAK   DEFAULT   13 qfcvt_r@@GLIBC_2.0
  1716: 000e15a0   708 FUNC    WEAK   DEFAULT   13 fcvt_r@@GLIBC_2.0
  1717: 00019350    68 FUNC    GLOBAL DEFAULT   13 iconv_close@@GLIBC_2.1
  1718: 000a0680   209 IFUNC   WEAK   DEFAULT   13 gettimeofday@@GLIBC_2.0
  1719: 000e91d0   121 FUNC    WEAK   DEFAULT   13 iswalnum_l@@GLIBC_2.3
  1720: 000a0790   292 FUNC    WEAK   DEFAULT   13 adjtime@@GLIBC_2.0
  1721: 000fc1a0   139 FUNC    WEAK   DEFAULT   13 getnetgrent_r@@GLIBC_2.0
  1722: 00061f90    58 FUNC    GLOBAL DEFAULT   13 _IO_wmarker_delta@@GLIBC_2.2
  1723: 000e00b0    66 FUNC    WEAK   DEFAULT   13 endttyent@@GLIBC_2.0
  1724: 0002f860    41 FUNC    GLOBAL DEFAULT   13 seed48@@GLIBC_2.0
  1725: 0005b480    36 FUNC    GLOBAL DEFAULT   13 rename@@GLIBC_2.0
  1726: 0002b6c0    30 FUNC    WEAK   DEFAULT   13 copysignl@@GLIBC_2.0
  1727: 0002bef0    53 FUNC    WEAK   DEFAULT   13 sigaction@@GLIBC_2.0
  1728: 0010a190   559 FUNC    GLOBAL DEFAULT   13 rtime@@GLIBC_2.1
  1729: 0002b670    59 FUNC    WEAK   DEFAULT   13 isnanl@@GLIBC_2.0
  1730: 0006aad0   148 FUNC    GLOBAL DEFAULT   13 _IO_default_finish@@GLIBC_2.0
  1731: 000deaf0    71 FUNC    GLOBAL DEFAULT   13 getfsent@@GLIBC_2.0
  1732: 000e5c80    44 FUNC    GLOBAL DEFAULT   13 epoll_ctl@@GLIBC_2.3.2
  1733: 0009e160   258 FUNC    GLOBAL DEFAULT   13 __isoc99_vwscanf@@GLIBC_2.7
  1734: 000e9750   122 FUNC    GLOBAL DEFAULT   13 __iswxdigit_l@@GLIBC_2.1
  1735: 00025260    79 FUNC    GLOBAL DEFAULT   13 __ctype_init@@GLIBC_PRIVATE
  1736: 0005dc00   349 FUNC    GLOBAL DEFAULT   13 _IO_fputs@@GLIBC_2.0
  1737: 000e5ac0    56 FUNC    GLOBAL DEFAULT   13 fanotify_mark@@GLIBC_2.13
  1738: 000e1310    38 FUNC    WEAK   DEFAULT   13 madvise@@GLIBC_2.0
  1739: 000ad750   707 FUNC    GLOBAL DEFAULT   13 _nss_files_parse_grent@@GLIBC_PRIVATE
  1740: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.3.2
  1741: 0011a710    37 FUNC    GLOBAL DEFAULT   13 _dl_mcount_wrapper@@GLIBC_2.1
  1742: 001120f0    63 FUNC    GLOBAL DEFAULT   13 passwd2des@@GLIBC_2.1
  1743: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.3.3
  1744: 0010fef0    72 FUNC    GLOBAL DEFAULT   13 getnetname@@GLIBC_2.1
  1745: 000f77d0   154 FUNC    GLOBAL DEFAULT   13 setnetent@@GLIBC_2.0
  1746: 0002c610    33 FUNC    GLOBAL DEFAULT   13 __sigdelset@@GLIBC_2.0
  1747: 000de590    38 FUNC    GLOBAL DEFAULT   13 mkstemp64@@GLIBC_2.2
  1748: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.3.4
  1749: 0007cf30   196 FUNC    GLOBAL DEFAULT   13 __stpcpy_small@@GLIBC_2.1.1
  1750: 000ab3a0    47 FUNC    GLOBAL DEFAULT   13 scandir@@GLIBC_2.0
  1751: 0002b380    35 FUNC    WEAK   DEFAULT   13 isinff@@GLIBC_2.0
  1752: 000e56c0    24 FUNC    GLOBAL DEFAULT   13 gnu_dev_minor@@GLIBC_2.3.3
  1753: 0002ca10    17 FUNC    GLOBAL DEFAULT   13 __libc_current_sigrtmin_private@@GLIBC_PRIVATE
  1754: 000b00e0    13 FUNC    WEAK   DEFAULT   13 geteuid@@GLIBC_2.0
  1755: 0002bb20    81 FUNC    GLOBAL DEFAULT   13 __libc_siglongjmp@@GLIBC_PRIVATE
  1756: 000b03b0    38 FUNC    WEAK   DEFAULT   13 getresgid@@GLIBC_2.0
  1757: 000d3cf0    36 FUNC    WEAK   DEFAULT   13 statfs@@GLIBC_2.0
  1758: 000f90c0   291 FUNC    GLOBAL DEFAULT   13 ether_hostton@@GLIBC_2.0
  1759: 000de6a0    68 FUNC    GLOBAL DEFAULT   13 mkstemps64@@GLIBC_2.11
  1760: 000ca820    36 FUNC    WEAK   DEFAULT   13 sched_setparam@@GLIBC_2.0
  1761: 000e9250   122 FUNC    WEAK   DEFAULT   13 iswalpha_l@@GLIBC_2.3
  1762: 000f2ef0    84 IFUNC   GLOBAL DEFAULT   13 __memcpy_chk@@GLIBC_2.3.4
  1763: 0002f090   105 FUNC    WEAK   DEFAULT   13 srandom@@GLIBC_2.0
  1764: 000e5fc0    44 FUNC    GLOBAL DEFAULT   13 quotactl@@GLIBC_2.0
  1765: 001225f0    65 FUNC    GLOBAL DEFAULT   13 getrpcbynumber_r@GLIBC_2.0
  1766: 000e9650   122 FUNC    GLOBAL DEFAULT   13 __iswspace_l@@GLIBC_2.1
  1767: 0010b340   471 FUNC    GLOBAL DEFAULT   13 getrpcbynumber_r@@GLIBC_2.1.2
  1768: 0002b620    73 FUNC    WEAK   DEFAULT   13 isinfl@@GLIBC_2.0
  1769: 0002a650  2522 FUNC    GLOBAL DEFAULT   13 __open_catalog@@GLIBC_PRIVATE
  1770: 0002c790    75 FUNC    GLOBAL DEFAULT   13 sigismember@@GLIBC_2.0
  1771: 0005b8d0   231 FUNC    GLOBAL DEFAULT   13 __isoc99_vfscanf@@GLIBC_2.7
  1772: 000e0040    99 FUNC    WEAK   DEFAULT   13 getttynam@@GLIBC_2.0
  1773: 0002d040    18 FUNC    GLOBAL DEFAULT   13 atof@@GLIBC_2.0
  1774: 000c8e00    79 FUNC    WEAK   DEFAULT   13 re_set_registers@@GLIBC_2.0
  1775: 0002eca0    91 FUNC    GLOBAL DEFAULT   13 __call_tls_dtors@@GLIBC_PRIVATE
  1776: 000f2530   125 FUNC    WEAK   DEFAULT   13 clock_gettime@@GLIBC_2.17
  1777: 000f1710    65 FUNC    GLOBAL DEFAULT   13 pthread_attr_setschedparam@@GLIBC_2.0
  1778: 00076430    84 IFUNC   GLOBAL DEFAULT   13 bcopy@@GLIBC_2.0
  1779: 00065480    22 FUNC    GLOBAL DEFAULT   13 setlinebuf@@GLIBC_2.0
  1780: 000f32c0    53 FUNC    GLOBAL DEFAULT   13 __stpncpy_chk@@GLIBC_2.4
  1781: 000eb9f0   471 FUNC    GLOBAL DEFAULT   13 getsgnam_r@@GLIBC_2.10
  1782: 00090220   253 FUNC    WEAK   DEFAULT   13 wcswcs@@GLIBC_2.1
  1783: 0002d060    20 FUNC    GLOBAL DEFAULT   13 atoi@@GLIBC_2.0
  1784: 001126f0   196 FUNC    GLOBAL DEFAULT   13 xdr_hyper@@GLIBC_2.1.1
  1785: 0007d260   110 FUNC    GLOBAL DEFAULT   13 __strtok_r_1c@@GLIBC_2.1.1
  1786: 000e9550   122 FUNC    GLOBAL DEFAULT   13 __iswprint_l@@GLIBC_2.1
  1787: 000a2c70    32 FUNC    GLOBAL DEFAULT   13 stime@@GLIBC_2.0
  1788: 000ac0c0    78 FUNC    GLOBAL DEFAULT   13 getdirentries64@@GLIBC_2.2
  1789: 00028df0   304 FUNC    WEAK   DEFAULT   13 textdomain@@GLIBC_2.0
  1790: 000d36b0    19 FUNC    GLOBAL DEFAULT   13 posix_spawnattr_getschedparam@@GLIBC_2.2
  1791: 000ca8f0    32 FUNC    WEAK   DEFAULT   13 sched_get_priority_max@@GLIBC_2.0
  1792: 000dcef0    38 FUNC    GLOBAL DEFAULT   13 tcflush@@GLIBC_2.0
  1793: 0002d080    20 FUNC    GLOBAL DEFAULT   13 atol@@GLIBC_2.0
  1794: 000ffad0   160 FUNC    GLOBAL DEFAULT   13 inet6_opt_find@@GLIBC_2.5
  1795: 000917c0    48 FUNC    WEAK   DEFAULT   13 wcstoull@@GLIBC_2.1
  1796: 000e1410    32 FUNC    GLOBAL DEFAULT   13 mlockall@@GLIBC_2.0
  1797: 001aecc0   256 OBJECT  GLOBAL DEFAULT   28 sys_siglist@GLIBC_2.1
  1798: 001aecc0   128 OBJECT  GLOBAL DEFAULT   28 sys_siglist@GLIBC_2.0
  1799: 000f9440   291 FUNC    GLOBAL DEFAULT   13 ether_ntohost@@GLIBC_2.0
  1800: 001aecc0   260 OBJECT  GLOBAL DEFAULT   28 sys_siglist@@GLIBC_2.3.3
  1801: 000aef90   101 FUNC    WEAK   DEFAULT   13 waitpid@@GLIBC_2.0
  1802: 000d82c0    28 FUNC    GLOBAL DEFAULT   13 ftw64@@GLIBC_2.1
  1803: 000e8e90   152 FUNC    WEAK   DEFAULT   13 iswxdigit@@GLIBC_2.0
  1804: 000de870    53 FUNC    GLOBAL DEFAULT   13 stty@@GLIBC_2.0
  1805: 000664c0    39 FUNC    GLOBAL DEFAULT   13 __fpending@@GLIBC_2.2
  1806: 00119cd0    87 FUNC    GLOBAL DEFAULT   13 unlockpt@@GLIBC_2.1
  1807: 000d4be0    90 FUNC    WEAK   DEFAULT   13 close@@GLIBC_2.0
  1808: 000f5130    69 FUNC    GLOBAL DEFAULT   13 __mbsnrtowcs_chk@@GLIBC_2.4
  1809: 000744a0   329 FUNC    WEAK   DEFAULT   13 strverscmp@@GLIBC_2.1
  1810: 00112c30   115 FUNC    GLOBAL DEFAULT   13 xdr_union@@GLIBC_2.0
  1811: 000f2810   349 FUNC    WEAK   DEFAULT   13 backtrace@@GLIBC_2.1
  1812: 0002a500   204 FUNC    GLOBAL DEFAULT   13 catgets@@GLIBC_2.0
  1813: 000d3690    19 FUNC    GLOBAL DEFAULT   13 posix_spawnattr_getschedpolicy@@GLIBC_2.2
  1814: 0002ed90    97 FUNC    GLOBAL DEFAULT   13 lldiv@@GLIBC_2.0
  1815: 000f1d00    65 FUNC    GLOBAL DEFAULT   13 pthread_setcancelstate@@GLIBC_2.0
  1816: 00118050   110 FUNC    WEAK   DEFAULT   13 endutent@@GLIBC_2.0
  1817: 0005ace0   169 FUNC    GLOBAL DEFAULT   13 tmpnam@@GLIBC_2.0
  1818: 001016d0   171 FUNC    GLOBAL DEFAULT   13 inet_nsap_ntoa@@GLIBC_2.0
  1819: 0007d5b0   245 FUNC    GLOBAL DEFAULT   13 strerror_l@@GLIBC_2.6
  1820: 000d4050   101 FUNC    WEAK   DEFAULT   13 open@@GLIBC_2.0
  1821: 000e2bd0    34 FUNC    WEAK   DEFAULT   13 twalk@@GLIBC_2.0
  1822: 0002f830    36 FUNC    GLOBAL DEFAULT   13 srand48@@GLIBC_2.0
  1823: 000251c0    15 FUNC    WEAK   DEFAULT   13 toupper_l@@GLIBC_2.3
  1824: 0010c910    17 FUNC    GLOBAL DEFAULT   13 svcunixfd_create@@GLIBC_2.1
  1825: 000d70b0    28 FUNC    GLOBAL DEFAULT   13 ftw@@GLIBC_2.0
  1826: 000e5400    32 FUNC    GLOBAL DEFAULT   13 iopl@@GLIBC_2.0
  1827: 00091780    50 FUNC    GLOBAL DEFAULT   13 __wcstoull_internal@@GLIBC_2.0
  1828: 00074740   369 FUNC    WEAK   DEFAULT   13 strerror_r@@GLIBC_2.0
  1829: 000e9c20   356 FUNC    GLOBAL DEFAULT   13 sgetspent@@GLIBC_2.0
  1830: 0006b620    17 FUNC    GLOBAL DEFAULT   13 _IO_iter_begin@@GLIBC_2.2
  1831: 000f1b10    69 FUNC    GLOBAL DEFAULT   13 pthread_getschedparam@@GLIBC_2.0
  1832: 000f41e0   375 FUNC    GLOBAL DEFAULT   13 __fread_chk@@GLIBC_2.7
  1833: 00090af0   441 FUNC    WEAK   DEFAULT   13 c32rtomb@@GLIBC_2.16
  1834: 00026e90    43 FUNC    WEAK   DEFAULT   13 dngettext@@GLIBC_2.2
  1835: 000de4b0    32 FUNC    GLOBAL DEFAULT   13 vhangup@@GLIBC_2.0
  1836: 001103f0    59 FUNC    GLOBAL DEFAULT   13 __rpc_thread_createerr@@GLIBC_2.2.3
  1837: 0010f7b0    90 FUNC    GLOBAL DEFAULT   13 key_secretkey_is_set@@GLIBC_2.1
  1838: 0009fdf0    38 FUNC    GLOBAL DEFAULT   13 localtime@@GLIBC_2.0
  1839: 0011a0d0    25 FUNC    GLOBAL DEFAULT   13 endutxent@@GLIBC_2.1
  1840: 000de4d0    36 FUNC    WEAK   DEFAULT   13 swapon@@GLIBC_2.0
  1841: 000e55c0    32 FUNC    WEAK   DEFAULT   13 umount@@GLIBC_2.0
  1842: 000e5570    79 FUNC    WEAK   DEFAULT   13 lseek64@@GLIBC_2.1
  1843: 000f5180    69 FUNC    GLOBAL DEFAULT   13 __wcsnrtombs_chk@@GLIBC_2.4
  1844: 00067130    13 FUNC    GLOBAL DEFAULT   13 ferror_unlocked@@GLIBC_2.0
  1845: 0009fd50    11 FUNC    GLOBAL DEFAULT   13 difftime@@GLIBC_2.0
  1846: 000e9960   122 FUNC    WEAK   DEFAULT   13 wctrans_l@@GLIBC_2.3
  1847: 00074030    57 IFUNC   GLOBAL DEFAULT   13 strchr@@GLIBC_2.0
  1848: 000e5b80    36 FUNC    GLOBAL DEFAULT   13 capset@@GLIBC_2.1
  1849: 000af658    24 FUNC    WEAK   DEFAULT   13 _Exit@@GLIBC_2.1.1
  1850: 000e3ea0    38 FUNC    GLOBAL DEFAULT   13 flistxattr@@GLIBC_2.3
  1851: 0010dd80   228 FUNC    GLOBAL DEFAULT   13 clnt_spcreateerror@@GLIBC_2.0
  1852: 00073b80   112 FUNC    GLOBAL DEFAULT   13 obstack_free@@GLIBC_2.0
  1853: 000f1800    65 FUNC    GLOBAL DEFAULT   13 pthread_attr_getscope@@GLIBC_2.0
  1854: 000fc950   147 FUNC    GLOBAL DEFAULT   13 getaliasent@@GLIBC_2.0
  1855: 001aeaa0   504 OBJECT  GLOBAL DEFAULT   28 _sys_errlist@GLIBC_2.3
  1856: 001aeaa0   500 OBJECT  GLOBAL DEFAULT   28 _sys_errlist@GLIBC_2.1
  1857: 001aeaa0   492 OBJECT  GLOBAL DEFAULT   28 _sys_errlist@GLIBC_2.0
  1858: 001aeaa0   528 OBJECT  GLOBAL DEFAULT   28 _sys_errlist@GLIBC_2.4
  1859: 001aeaa0   540 OBJECT  GLOBAL DEFAULT   28 _sys_errlist@@GLIBC_2.12
  1860: 0002c7e0    29 FUNC    WEAK   DEFAULT   13 sigreturn@@GLIBC_2.0
  1861: 000f9d90   427 FUNC    GLOBAL DEFAULT   13 rresvport_af@@GLIBC_2.2
  1862: 0002e670    35 FUNC    WEAK   DEFAULT   13 secure_getenv@@GLIBC_2.17
  1863: 0002ce60    73 FUNC    GLOBAL DEFAULT   13 sigignore@@GLIBC_2.1
  1864: 000e8a50   143 FUNC    WEAK   DEFAULT   13 iswdigit@@GLIBC_2.0
  1865: 001109d0    55 FUNC    GLOBAL DEFAULT   13 svcerr_weakauth@@GLIBC_2.0
  1866: 000e7a90   423 FUNC    GLOBAL DEFAULT   13 __monstartup@@GLIBC_2.0
  1867: 000e89b0   151 FUNC    WEAK   DEFAULT   13 iswcntrl@@GLIBC_2.0
  1868: 00065b70    25 FUNC    WEAK   DEFAULT   13 fcloseall@@GLIBC_2.0
  1869: 000f4910   287 FUNC    GLOBAL DEFAULT   13 __wprintf_chk@@GLIBC_2.4
  1870: 001b1b00     4 OBJECT  GLOBAL DEFAULT   33 __timezone@@GLIBC_2.0
  1871: 0005b590    45 FUNC    WEAK   DEFAULT   13 funlockfile@@GLIBC_2.0
  1872: 000dee90    45 FUNC    WEAK   DEFAULT   13 endmntent@@GLIBC_2.0
  1873: 00049010    28 FUNC    GLOBAL DEFAULT   13 fprintf@@GLIBC_2.0
  1874: 000e65a0    74 FUNC    WEAK   DEFAULT   13 getsockname@@GLIBC_2.0
  1875: 000ab8e0    47 FUNC    GLOBAL DEFAULT   13 scandir64@@GLIBC_2.2
  1876: 000ab910   500 FUNC    GLOBAL DEFAULT   13 scandir64@GLIBC_2.1
  1877: 000d3910    36 FUNC    GLOBAL DEFAULT   13 utime@@GLIBC_2.0
  1878: 000e2070    50 FUNC    GLOBAL DEFAULT   13 hsearch@@GLIBC_2.0
  1879: 001b3654     4 OBJECT  GLOBAL DEFAULT   33 _nl_domain_bindings@@GLIBC_2.0
  1880: 0003a380   178 FUNC    GLOBAL DEFAULT   13 __strtold_nan@@GLIBC_PRIVATE
  1881: 000effb0   194 FUNC    WEAK   DEFAULT   13 argp_error@@GLIBC_2.1
  1882: 0007d1c0    54 FUNC    GLOBAL DEFAULT   13 __strpbrk_c2@@GLIBC_2.1.1
  1883: 0002ed00    10 FUNC    GLOBAL DEFAULT   13 abs@@GLIBC_2.0
  1884: 000e6910   134 FUNC    WEAK   DEFAULT   13 sendto@@GLIBC_2.0
  1885: 0007d200    85 FUNC    GLOBAL DEFAULT   13 __strpbrk_c3@@GLIBC_2.1.1
  1886: 000e95d0   121 FUNC    WEAK   DEFAULT   13 iswpunct_l@@GLIBC_2.3
  1887: 000df280  1359 FUNC    WEAK   DEFAULT   13 addmntent@@GLIBC_2.0
  1888: 00073ca0   192 FUNC    GLOBAL DEFAULT   13 __libc_scratch_buffer_grow_preserve@@GLIBC_PRIVATE
  1889: 00119750   255 FUNC    WEAK   DEFAULT   13 updwtmp@@GLIBC_2.0
  1890: 0003a230    26 FUNC    GLOBAL DEFAULT   13 __strtold_l@@GLIBC_2.1
  1891: 00103e00   920 FUNC    GLOBAL DEFAULT   13 __nss_database_lookup@@GLIBC_2.0
  1892: 00061480    48 FUNC    GLOBAL DEFAULT   13 _IO_least_wmarker@@GLIBC_2.2
  1893: 000af620    56 FUNC    WEAK   DEFAULT   13 vfork@@GLIBC_2.0
  1894: 00074ae0    57 IFUNC   WEAK   DEFAULT   13 rindex@@GLIBC_2.0
  1895: 0011f570    38 FUNC    GLOBAL DEFAULT   13 getgrent_r@GLIBC_2.0
  1896: 0003cad0   127 FUNC    WEAK   DEFAULT   13 addseverity@@GLIBC_2.1
  1897: 000ad1e0   176 FUNC    GLOBAL DEFAULT   13 getgrent_r@@GLIBC_2.1.2
  1898: 000f5840    53 FUNC    GLOBAL DEFAULT   13 __poll_chk@@GLIBC_2.16
  1899: 000e5c60    32 FUNC    GLOBAL DEFAULT   13 epoll_create1@@GLIBC_2.9
  1900: 00110510   299 FUNC    GLOBAL DEFAULT   13 xprt_register@@GLIBC_2.0
  1901: 0010fa90   215 FUNC    GLOBAL DEFAULT   13 key_gendes@@GLIBC_2.1
  1902: 000f3880   271 FUNC    GLOBAL DEFAULT   13 __vfprintf_chk@@GLIBC_2.3.4
  1903: 000a0511    51 FUNC    GLOBAL DEFAULT   13 mktime@@GLIBC_2.0
  1904: 0002ee00   182 FUNC    GLOBAL DEFAULT   13 mblen@@GLIBC_2.0
  1905: 000e2c00    26 FUNC    WEAK   DEFAULT   13 tdestroy@@GLIBC_2.1
  1906: 000e5450   107 FUNC    WEAK   DEFAULT   13 sysctl@@GLIBC_2.0
  1907: 000e40e0   104 FUNC    GLOBAL DEFAULT   13 __getauxval@@GLIBC_2.16
  1908: 0010d7c0   708 FUNC    GLOBAL DEFAULT   13 clnt_create@@GLIBC_2.0
  1909: 000ab3d0    31 FUNC    GLOBAL DEFAULT   13 alphasort@@GLIBC_2.0
  1910: 001b1b00     4 OBJECT  WEAK   DEFAULT   33 timezone@@GLIBC_2.0
  1911: 00106e30   234 FUNC    GLOBAL DEFAULT   13 xdr_rmtcall_args@@GLIBC_2.0
  1912: 00075c00   229 FUNC    GLOBAL DEFAULT   13 __strtok_r@@GLIBC_2.0
  1913: 00113920    52 FUNC    GLOBAL DEFAULT   13 xdrstdio_create@@GLIBC_2.0
  1914: 00071040   442 FUNC    WEAK   DEFAULT   13 mallopt@@GLIBC_2.0
  1915: 0003cb50    26 FUNC    GLOBAL DEFAULT   13 strtoimax@@GLIBC_2.1
  1916: 0005b390    39 FUNC    WEAK   DEFAULT   13 getline@@GLIBC_2.0
  1917: 001b18b4     4 OBJECT  WEAK   DEFAULT   33 __malloc_initialize_hook@@GLIBC_2.0
  1918: 000e93d0   119 FUNC    GLOBAL DEFAULT   13 __iswdigit_l@@GLIBC_2.1
  1919: 000765c0    66 IFUNC   GLOBAL DEFAULT   13 __stpcpy@@GLIBC_2.0
  1920: 0010b160   471 FUNC    GLOBAL DEFAULT   13 getrpcbyname_r@@GLIBC_2.1.2
  1921: 000191a0   431 FUNC    GLOBAL DEFAULT   13 iconv@@GLIBC_2.1
  1922: 0010f3a0   190 FUNC    GLOBAL DEFAULT   13 get_myaddress@@GLIBC_2.0
  1923: 001225a0    65 FUNC    GLOBAL DEFAULT   13 getrpcbyname_r@GLIBC_2.0
  1924: 000e5b20    36 FUNC    GLOBAL DEFAULT   13 bdflush@GLIBC_2.0
  1925: 0002ed20    34 FUNC    WEAK   DEFAULT   13 imaxabs@@GLIBC_2.1.1
  1926: 001b0be4     4 OBJECT  WEAK   DEFAULT   32 program_invocation_short_name@@GLIBC_2.0
  1927: 00018a80    33 FUNC    GLOBAL DEFAULT   13 __floatdidf@GLIBC_2.0
  1928: 000de650    68 FUNC    GLOBAL DEFAULT   13 mkstemps@@GLIBC_2.11
  1929: 000e4000    36 FUNC    GLOBAL DEFAULT   13 lremovexattr@@GLIBC_2.3
  1930: 000c8270   177 FUNC    WEAK   DEFAULT   13 re_compile_fastmap@@GLIBC_2.0
  1931: 0005d0f0   584 FUNC    GLOBAL DEFAULT   13 fdopen@@GLIBC_2.1
  1932: 000e03e0    31 FUNC    GLOBAL DEFAULT   13 setusershell@@GLIBC_2.0
  1933: 0011d570   434 FUNC    GLOBAL DEFAULT   13 fdopen@GLIBC_2.0
  1934: 0006bc70   477 FUNC    GLOBAL DEFAULT   13 _IO_str_seekoff@@GLIBC_2.0
  1935: 001af820    84 OBJECT  GLOBAL DEFAULT   28 _IO_wfile_jumps@@GLIBC_2.2
  1936: 000ab670   196 FUNC    GLOBAL DEFAULT   13 readdir64@@GLIBC_2.2
  1937: 0011f2b0   204 FUNC    GLOBAL DEFAULT   13 readdir64@GLIBC_2.1
  1938: 00110990    55 FUNC    GLOBAL DEFAULT   13 svcerr_auth@@GLIBC_2.0
  1939: 00107a10   961 FUNC    GLOBAL DEFAULT   13 xdr_callmsg@@GLIBC_2.0
  1940: 0002ded0    30 FUNC    GLOBAL DEFAULT   13 qsort@@GLIBC_2.0
  1941: 0003af50    31 FUNC    WEAK   DEFAULT   13 canonicalize_file_name@@GLIBC_2.0
  1942: 000b02c0    32 FUNC    GLOBAL DEFAULT   13 __getpgid@@GLIBC_2.0
  1943: 0006a6e0    34 FUNC    GLOBAL DEFAULT   13 _IO_sgetn@@GLIBC_2.0
  1944: 00018f40   598 FUNC    GLOBAL DEFAULT   13 iconv_open@@GLIBC_2.1
  1945: 000e6380    56 FUNC    GLOBAL DEFAULT   13 process_vm_readv@@GLIBC_2.15
